;estado;sigla;regiao;cidade;populacao;pib;pib_percapita
3308;RIO GRANDE DO SUL;RS;SUL;Flores da Cunha;26695;517292.5;19377.88085938
3309;RIO GRANDE DO SUL;RS;SUL;Terra de Areia;10389;84932.109375;8175.20019531
3310;RIO GRANDE DO SUL;RS;SUL;Boa Vista do Sul;2700;37583.06640625;13919.65039062
3311;RIO GRANDE DO SUL;RS;SUL;Sao Valerio do Sul;2729;25478.38085938;9336.16015625
3312;RIO GRANDE DO SUL;RS;SUL;Sete de Setembro;2134;23714.16796875;11112.54003906
3313;RIO GRANDE DO SUL;RS;SUL;Ibiruba;19358;548263.9375;28322.34960938
3314;RIO GRANDE DO SUL;RS;SUL;Vera Cruz;23928;418724.6875;17499.359375
3315;RIO GRANDE DO SUL;RS;SUL;Tapera;10787;243322.9375;22557.05078125
3316;RIO GRANDE DO SUL;RS;SUL;Porto Lucena;5587;49653.62890625;8887.34960938
3317;RIO GRANDE DO SUL;RS;SUL;Porto Maua;2580;31846.53320312;12343.62011719
3318;RIO GRANDE DO SUL;RS;SUL;Morrinhos do Sul;3263;32064.82617188;9826.79003906
3319;RIO GRANDE DO SUL;RS;SUL;Boa Vista do Burica;6655;85096.53125;12786.86035156
3320;RIO GRANDE DO SUL;RS;SUL;Progresso;6420;74208.53125;11558.95996094
3321;RIO GRANDE DO SUL;RS;SUL;Muliterno;1872;30497.47851562;16291.38964844
3322;RIO GRANDE DO SUL;RS;SUL;Itaqui;36560;779404.3125;21318.5
3323;RIO GRANDE DO SUL;RS;SUL;Caraa;7606;43464.18359375;5714.45996094
3324;RIO GRANDE DO SUL;RS;SUL;Herval;7120;69569.1875;9770.95019531
3325;RIO GRANDE DO SUL;RS;SUL;Barracao;5401;97695.7890625;18088.4609375
3326;RIO GRANDE DO SUL;RS;SUL;Charrua;3642;44772.2265625;12293.30957031
3327;RIO GRANDE DO SUL;RS;SUL;Fontoura Xavier;11335;103708.546875;9149.41015625
3328;RIO GRANDE DO SUL;RS;SUL;Maximiliano de Almeida;5050;54290.7890625;10750.65039062
3329;RIO GRANDE DO SUL;RS;SUL;Alto Feliz;3067;27727.14453125;9040.48046875
3330;RIO GRANDE DO SUL;RS;SUL;Miraguai;4986;48548.41015625;9736.95019531
3331;RIO GRANDE DO SUL;RS;SUL;Sao Domingos do Sul;2961;37326.453125;12606.03027344
3332;RIO GRANDE DO SUL;RS;SUL;Guarani das Missoes;8414;180706.109375;21476.83984375
3333;RIO GRANDE DO SUL;RS;SUL;Sao Miguel das Missoes;7656;168247.109375;21975.84960938
3334;RIO GRANDE DO SUL;RS;SUL;Sao Borja;63035;1158438.625;18377.69921875
3335;RIO GRANDE DO SUL;RS;SUL;Jaboticaba;4204;45350.16015625;10787.37988281
3336;RIO GRANDE DO SUL;RS;SUL;Mostardas;12392;208354.046875;16813.58984375
3337;RIO GRANDE DO SUL;RS;SUL;Barra Funda;2453;63942.12890625;26066.91015625
3338;RIO GRANDE DO SUL;RS;SUL;Mato Queimado;1880;25251.08203125;13431.4296875
3339;RIO GRANDE DO SUL;RS;SUL;Passo Fundo;187507;3728977.5;19887.140625
3340;RIO GRANDE DO SUL;RS;SUL;Farroupilha;63375;1371059.625;21634.08007812
3341;RIO GRANDE DO SUL;RS;SUL;Montenegro;59557;1456599.25;24457.23046875
3342;RIO GRANDE DO SUL;RS;SUL;Pinhal;2401;39902.15234375;16618.97070312
3343;RIO GRANDE DO SUL;RS;SUL;Agudo;17063;264831.875;15520.83007812
3344;RIO GRANDE DO SUL;RS;SUL;Osorio;41642;612182.75;14701.08984375
3345;RIO GRANDE DO SUL;RS;SUL;Sao Jose do Hortencio;4173;64114.3984375;15364.09960938
3346;RIO GRANDE DO SUL;RS;SUL;Aratiba;6690;329343.375;49229.19921875
3347;RIO GRANDE DO SUL;RS;SUL;Santo Angelo;75445;1098653.0;14562.29980469
3348;RIO GRANDE DO SUL;RS;SUL;Bom Retiro do Sul;11623;134730.1875;11591.69042969
3349;RIO GRANDE DO SUL;RS;SUL;Cristal do Sul;3099;26768.12109375;8637.66015625
3350;RIO GRANDE DO SUL;RS;SUL;Novo Cabrais;3960;50046.81640625;12638.08007812
3351;RIO GRANDE DO SUL;RS;SUL;Girua;17139;346595.78125;20222.640625
3352;RIO GRANDE DO SUL;RS;SUL;Getulio Vargas;16345;230666.703125;14112.37011719
3353;RIO GRANDE DO SUL;RS;SUL;Esteio;81170;2227060.0;27436.98046875
3354;RIO GRANDE DO SUL;RS;SUL;Inhacora;2341;27698.70703125;11832.0
3355;RIO GRANDE DO SUL;RS;SUL;Nova Esperanca do Sul;5180;64322.1953125;12417.41015625
3356;RIO GRANDE DO SUL;RS;SUL;Coqueiro Baixo;1610;16435.03710938;10208.09960938
3357;RIO GRANDE DO SUL;RS;SUL;Dois Lajeados;3484;56396.12890625;16187.1796875
3358;RIO GRANDE DO SUL;RS;SUL;Santa Maria;268969;3457584.75;12854.95996094
3359;RIO GRANDE DO SUL;RS;SUL;Irai;8518;76730.8984375;9008.08984375
3360;RIO GRANDE DO SUL;RS;SUL;Santa Barbara do Sul;9164;269983.96875;29461.36914062
3361;RIO GRANDE DO SUL;RS;SUL;Gravatai;269446;5628742.5;20890.06054688
3362;RIO GRANDE DO SUL;RS;SUL;Ijui;79719;1491002.875;18703.23046875
3363;RIO GRANDE DO SUL;RS;SUL;Nova Araca;4075;177862.4375;43647.21875
3364;RIO GRANDE DO SUL;RS;SUL;Tres Coroas;24786;410240.34375;16551.2890625
3365;RIO GRANDE DO SUL;RS;SUL;Marau;36643;1122898.375;30644.27929688
3366;RIO GRANDE DO SUL;RS;SUL;Arroio dos Ratos;14181;120845.828125;8521.66992188
3367;RIO GRANDE DO SUL;RS;SUL;Sao Francisco de Paula;22503;322701.8125;14340.38964844
3368;RIO GRANDE DO SUL;RS;SUL;Sapucaia do Sul;126316;1767158.5;13989.98046875
3369;RIO GRANDE DO SUL;RS;SUL;Campo Novo;5419;72882.3671875;13449.41015625
3370;RIO GRANDE DO SUL;RS;SUL;Ronda Alta;9865;145564.03125;14755.59960938
3371;RIO GRANDE DO SUL;RS;SUL;Taquari;26626;376346.8125;14134.55957031
3372;RIO GRANDE DO SUL;RS;SUL;Tapejara;19147;461480.8125;24101.99023438
3373;RIO GRANDE DO SUL;RS;SUL;Condor;6873;164325.484375;23908.83984375
3374;RIO GRANDE DO SUL;RS;SUL;Santa Tereza;1893;24639.33789062;13016.03027344
3375;RIO GRANDE DO SUL;RS;SUL;Victor Graeff;3120;81178.4609375;26018.74023438
3376;RIO GRANDE DO SUL;RS;SUL;Paverama;7841;72262.53125;9215.98046875
3377;RIO GRANDE DO SUL;RS;SUL;Sao Marcos;20537;307391.84375;14967.70996094
3378;RIO GRANDE DO SUL;RS;SUL;Santa Rosa;66059;1305199.625;19758.08984375
3379;RIO GRANDE DO SUL;RS;SUL;Capivari do Sul;3528;117816.9765625;33394.828125
3380;RIO GRANDE DO SUL;RS;SUL;Espumoso;15435;281323.28125;18226.3203125
3381;RIO GRANDE DO SUL;RS;SUL;Sao Pedro do Sul;17073;188440.59375;11037.33984375
3382;RIO GRANDE DO SUL;RS;SUL;Tupanci do Sul;1781;22554.49609375;12663.95019531
3383;RIO GRANDE DO SUL;RS;SUL;Sao Pedro das Missoes;2051;22753.234375;11093.73046875
3384;RIO GRANDE DO SUL;RS;SUL;Gentil;1574;43079.91796875;27369.7109375
3385;RIO GRANDE DO SUL;RS;SUL;Ibarama;4443;53799.26171875;12108.76953125
3386;RIO GRANDE DO SUL;RS;SUL;Nova Ramada;2464;51088.55859375;20733.99023438
3387;RIO GRANDE DO SUL;RS;SUL;Jacuizinho;2765;44878.171875;16230.79980469
3388;RIO GRANDE DO SUL;RS;SUL;Mariana Pimentel;4173;44338.70703125;10625.13964844
3389;RIO GRANDE DO SUL;RS;SUL;Santiago;51160;496870.46875;9712.08984375
3390;RIO GRANDE DO SUL;RS;SUL;Tenente Portela;14253;142915.875;10027.0703125
3391;RIO GRANDE DO SUL;RS;SUL;Porto Vera Cruz;2038;22020.046875;10804.73046875
3392;RIO GRANDE DO SUL;RS;SUL;Salvador do Sul;7165;139793.515625;19510.609375
3393;RIO GRANDE DO SUL;RS;SUL;Novo Hamburgo;257746;4499416.0;17456.77929688
3394;RIO GRANDE DO SUL;RS;SUL;Fagundes Varela;2607;52355.99609375;20082.84960938
3395;RIO GRANDE DO SUL;RS;SUL;Macambara;4375;134769.140625;30804.36914062
3396;RIO GRANDE DO SUL;RS;SUL;Quinze de Novembro;3678;78385.8828125;21312.09960938
3397;RIO GRANDE DO SUL;RS;SUL;Cerro Grande;2659;23237.73828125;8739.28027344
3398;RIO GRANDE DO SUL;RS;SUL;Humaita;4999;71322.4453125;14267.33984375
3399;RIO GRANDE DO SUL;RS;SUL;Dois Irmaos;26421;555140.3125;21011.33007812
3400;RIO GRANDE DO SUL;RS;SUL;Vista Alegre do Prata;1505;25530.92382812;16964.0703125
3401;RIO GRANDE DO SUL;RS;SUL;Erechim;97916;2099846.25;21445.38085938
3402;RIO GRANDE DO SUL;RS;SUL;Imbe;16301;188084.265625;11538.20019531
3403;RIO GRANDE DO SUL;RS;SUL;Campos Borges;3693;46183.6484375;12505.73046875
3404;RIO GRANDE DO SUL;RS;SUL;Pantano Grande;9794;144975.21875;14802.45019531
3405;RIO GRANDE DO SUL;RS;SUL;Salvador das Missoes;2671;63773.171875;23876.140625
3406;RIO GRANDE DO SUL;RS;SUL;Segredo;7301;83060.3828125;11376.58007812
3407;RIO GRANDE DO SUL;RS;SUL;Taquara;55473;563392.4375;10156.16015625
3408;RIO GRANDE DO SUL;RS;SUL;Tres Arroios;3079;34917.92578125;11340.66992188
3409;RIO GRANDE DO SUL;RS;SUL;Ibirapuita;4315;55098.28515625;12769.00976562
3410;RIO GRANDE DO SUL;RS;SUL;Arroio do Meio;19059;527789.875;27692.41992188
3411;RIO GRANDE DO SUL;RS;SUL;Rondinha;5736;82017.515625;14298.73046875
3412;RIO GRANDE DO SUL;RS;SUL;Lavras do Sul;8399;143841.15625;17125.99023438
3413;RIO GRANDE DO SUL;RS;SUL;Paim Filho;4526;53447.82421875;11809.05957031
3414;RIO GRANDE DO SUL;RS;SUL;Nova Hartz;17772;323488.78125;18202.16015625
3415;RIO GRANDE DO SUL;RS;SUL;Tupandi;3931;114727.6875;29185.36914062
3416;RIO GRANDE DO SUL;RS;SUL;Candelaria;30423;409361.71875;13455.66992188
3417;RIO GRANDE DO SUL;RS;SUL;Sao Martinho da Serra;3579;66114.0390625;18472.76953125
3418;RIO GRANDE DO SUL;RS;SUL;Sinimbu;10706;121152.40625;11316.30957031
3419;RIO GRANDE DO SUL;RS;SUL;Acegua;4347;115000.703125;26455.18945312
3420;RIO GRANDE DO SUL;RS;SUL;Cristal;7393;93160.71875;12601.20996094
3421;RIO GRANDE DO SUL;RS;SUL;Caxias do Sul;410166;12509582.0;30498.83007812
3422;RIO GRANDE DO SUL;RS;SUL;Seberi;11098;137429.21875;12383.24023438
3423;RIO GRANDE DO SUL;RS;SUL;Dois Irmaos das Missoes;2444;47824.69140625;19568.19921875
3424;RIO GRANDE DO SUL;RS;SUL;Gramado dos Loureiros;2399;21962.37695312;9154.79980469
3425;RIO GRANDE DO SUL;RS;SUL;Paraiso do Sul;7643;99716.1171875;13046.71972656
3426;RIO GRANDE DO SUL;RS;SUL;Ponte Preta;1846;23686.04882812;12831.00976562
3427;RIO GRANDE DO SUL;RS;SUL;Rosario do Sul;41746;535277.0;12822.24023438
3428;RIO GRANDE DO SUL;RS;SUL;Dom Feliciano;15300;155935.0;10191.83007812
3429;RIO GRANDE DO SUL;RS;SUL;Arroio do Sal;7291;80252.4140625;11007.04980469
3430;RIO GRANDE DO SUL;RS;SUL;Vista Alegre;2932;37703.0859375;12859.16992188
3431;RIO GRANDE DO SUL;RS;SUL;Mormaco;2713;48588.73046875;17909.58984375
3432;RIO GRANDE DO SUL;RS;SUL;Nova Candelaria;2789;64413.734375;23095.640625
3433;RIO GRANDE DO SUL;RS;SUL;Arroio Grande;18748;313982.40625;16747.51953125
3434;RIO GRANDE DO SUL;RS;SUL;Cruzaltense;2266;28069.95703125;12387.45019531
3435;RIO GRANDE DO SUL;RS;SUL;Feliz;12198;186196.921875;15264.54980469
3436;RIO GRANDE DO SUL;RS;SUL;Presidente Lucena;2526;35092.86328125;13892.66015625
3437;RIO GRANDE DO SUL;RS;SUL;Pedras Altas;2638;47907.4765625;18160.52929688
3438;RIO GRANDE DO SUL;RS;SUL;Ipiranga do Sul;2029;44232.87890625;21800.33007812
3439;RIO GRANDE DO SUL;RS;SUL;Rolador;2869;39476.296875;13759.59960938
3440;RIO GRANDE DO SUL;RS;SUL;Santa Clara do Sul;5868;83222.2421875;14182.38964844
3441;RIO GRANDE DO SUL;RS;SUL;Manoel Viana;6954;97963.34375;14087.33984375
3442;RIO GRANDE DO SUL;RS;SUL;Trindade do Sul;6105;68865.65625;11280.20996094
3443;RIO GRANDE DO SUL;RS;SUL;Alto Alegre;1945;33629.3828125;17290.16992188
3444;RIO GRANDE DO SUL;RS;SUL;Taquarucu do Sul;2925;35305.75390625;12070.33984375
3445;RIO GRANDE DO SUL;RS;SUL;Soledade;31028;326182.90625;10512.53027344
3446;RIO GRANDE DO SUL;RS;SUL;General Camara;9101;107045.6640625;11761.96972656
3447;RIO GRANDE DO SUL;RS;SUL;Vila Nova do Sul;4401;51036.37109375;11596.54003906
3448;RIO GRANDE DO SUL;RS;SUL;Benjamin Constant do Sul;2188;16956.55664062;7749.79980469
3449;RIO GRANDE DO SUL;RS;SUL;Barao;5444;79637.046875;14628.41015625
3450;RIO GRANDE DO SUL;RS;SUL;Augusto Pestana;7361;127803.0390625;17362.1796875
3451;RIO GRANDE DO SUL;RS;SUL;Relvado;2244;25592.65039062;11404.91992188
3452;RIO GRANDE DO SUL;RS;SUL;Salto do Jacui;12770;183266.203125;14351.30957031
3453;RIO GRANDE DO SUL;RS;SUL;Pouso Novo;1998;31436.0234375;15733.75
3454;RIO GRANDE DO SUL;RS;SUL;Julio de Castilhos;19947;395731.46875;19839.15039062
3455;RIO GRANDE DO SUL;RS;SUL;Bossoroca;7885;120348.6640625;15262.99023438
3456;RIO GRANDE DO SUL;RS;SUL;Alvorada;213894;1187824.0;5553.33007812
3457;RIO GRANDE DO SUL;RS;SUL;Joia;8566;186524.0;21774.91992188
3458;RIO GRANDE DO SUL;RS;SUL;Boqueirao do Leao;8097;86161.296875;10641.13964844
3459;RIO GRANDE DO SUL;RS;SUL;Riozinho;4664;58770.5390625;12600.88964844
3460;RIO GRANDE DO SUL;RS;SUL;Nonoai;12601;190189.0625;15093.16992188
3461;RIO GRANDE DO SUL;RS;SUL;Pinhal da Serra;2022;128237.7109375;63421.21875
3462;RIO GRANDE DO SUL;RS;SUL;Pinheiro Machado;13152;160294.609375;12187.84960938
3463;RIO GRANDE DO SUL;RS;SUL;Erebango;2936;42355.85546875;14426.37988281
3464;RIO GRANDE DO SUL;RS;SUL;Nova Roma do Sul;3754;87606.0859375;23336.73046875
3465;RIO GRANDE DO SUL;RS;SUL;Campina das Missoes;6352;67743.1875;10664.86035156
3466;RIO GRANDE DO SUL;RS;SUL;Passa Sete;5280;65306.01171875;12368.55957031
3467;RIO GRANDE DO SUL;RS;SUL;Guaiba;96603;1945150.125;20135.5
3468;RIO GRANDE DO SUL;RS;SUL;Torres;33944;388930.90625;11458.01953125
3469;RIO GRANDE DO SUL;RS;SUL;Itaara;4812;45710.33984375;9499.24023438
3470;RIO GRANDE DO SUL;RS;SUL;Santa Cruz do Sul;122451;4378957.0;35760.890625
3471;RIO GRANDE DO SUL;RS;SUL;Ciriaco;5020;68954.5859375;13735.96972656
3472;RIO GRANDE DO SUL;RS;SUL;Boa Vista do Cadeado;2525;87853.0;34793.26953125
3473;RIO GRANDE DO SUL;RS;SUL;Ilopolis;4331;54794.12890625;12651.61035156
3474;RIO GRANDE DO SUL;RS;SUL;Arroio do Tigre;13208;208363.0;15775.50976562
3475;RIO GRANDE DO SUL;RS;SUL;Coronel Pilar;1645;24520.734375;14906.21972656
3476;RIO GRANDE DO SUL;RS;SUL;Cangucu;56064;545155.0;9723.79980469
3477;RIO GRANDE DO SUL;RS;SUL;Sao Jose do Inhacora;2122;28957.25976562;13646.20996094
3478;RIO GRANDE DO SUL;RS;SUL;Bom Principio;11731;208189.875;17746.99023438
3479;RIO GRANDE DO SUL;RS;SUL;Lindolfo Collor;5732;104277.5390625;18192.16992188
3480;RIO GRANDE DO SUL;RS;SUL;Quarai;22883;235271.359375;10281.49023438
3481;RIO GRANDE DO SUL;RS;SUL;David Canabarro;4857;75632.625;15571.87988281
3482;RIO GRANDE DO SUL;RS;SUL;Saldanha Marinho;3019;72683.40625;24075.3203125
3483;RIO GRANDE DO SUL;RS;SUL;Encantado;20530;411468.25;20042.2890625
3484;RIO GRANDE DO SUL;RS;SUL;Barra do Guarita;3067;21980.63671875;7166.81982422
3485;RIO GRANDE DO SUL;RS;SUL;Machadinho;5623;57150.171875;10163.63964844
3486;RONDONIA;RO;NORTE;Itapua do Oeste;8235;84785.7265625;10295.78027344
3487;RONDONIA;RO;NORTE;Ariquemes;85541;1040960.75;12169.13964844
3488;RONDONIA;RO;NORTE;Sao Felipe D'Oeste;6412;71718.96875;11185.12011719
3489;RONDONIA;RO;NORTE;Pimenta Bueno;33984;513631.90625;15113.9296875
3490;RONDONIA;RO;NORTE;Monte Negro;12708;145329.3125;11436.04980469
3491;RONDONIA;RO;NORTE;Colorado do Oeste;17822;212184.0;11905.73046875
3492;RONDONIA;RO;NORTE;Ji-Parana;111010;1401586.375;12625.76953125
3493;RONDONIA;RO;NORTE;Vilhena;69866;1187763.5;17000.58984375
3494;RONDONIA;RO;NORTE;Alto Alegre dos Parecis;11875;160794.796875;13540.61035156
3495;RONDONIA;RO;NORTE;Alto Paraiso;17569;179099.90625;10194.08984375
3496;RONDONIA;RO;NORTE;Cacoal;78675;908886.375;11552.41992188
3497;RONDONIA;RO;NORTE;Sao Francisco do Guapore;16491;204591.984375;12406.28027344
3498;RONDONIA;RO;NORTE;Urupa;13661;119746.1875;8765.54980469
3499;RONDONIA;RO;NORTE;Vale do Paraiso;8913;88993.171875;9984.65039062
3500;RONDONIA;RO;NORTE;Nova Uniao;7944;69908.515625;8800.16992188
3501;RONDONIA;RO;NORTE;Buritis;34693;326336.875;9406.41992188
3502;RONDONIA;RO;NORTE;Rolim de Moura;50499;520219.5625;10301.58007812
3503;RONDONIA;RO;NORTE;Teixeiropolis;5010;54467.28515625;10871.70996094
3504;RONDONIA;RO;NORTE;Chupinguaia;7843;184094.6875;23472.48046875
3505;RONDONIA;RO;NORTE;Candeias do Jamari;17547;231911.1875;13216.5703125
3506;RONDONIA;RO;NORTE;Jaru;53943;650214.25;12053.73046875
3507;RONDONIA;RO;NORTE;Campo Novo de Rondonia;12915;132686.515625;10273.83007812
3508;RONDONIA;RO;NORTE;Seringueiras;12117;130260.3828125;10750.21972656
3509;RONDONIA;RO;NORTE;Alta Floresta D'Oeste;24354;305759.46875;12554.79003906
3510;RONDONIA;RO;NORTE;Theobroma;10325;128036.203125;12400.59960938
3511;RONDONIA;RO;NORTE;Alvorada D'Oeste;17127;159415.359375;9307.83984375
3512;RONDONIA;RO;NORTE;Nova Mamore;22337;226439.9375;10137.44042969
3513;RONDONIA;RO;NORTE;Cabixi;6695;104578.7578125;15620.4296875
3514;RONDONIA;RO;NORTE;Sao Miguel do Guapore;23201;283618.65625;12224.41992188
3515;RONDONIA;RO;NORTE;Presidente Medici;22519;245843.890625;10917.1796875
3516;RONDONIA;RO;NORTE;Primavera de Rondonia;3765;45551.33203125;12098.62988281
3517;RONDONIA;RO;NORTE;Espigao D'Oeste;28892;319634.03125;11063.05957031
3518;RONDONIA;RO;NORTE;Ouro Preto do Oeste;36725;406834.21875;11077.84960938
3519;RONDONIA;RO;NORTE;Nova Brasilandia D'Oeste;17698;163247.671875;9224.0703125
3520;RONDONIA;RO;NORTE;Ministro Andreazza;10572;96860.171875;9161.95019531
3521;RONDONIA;RO;NORTE;Cerejeiras;16622;237927.984375;14314.04003906
3522;RONDONIA;RO;NORTE;Santa Luzia D'Oeste;9348;114667.9453125;12266.58007812
3523;RONDONIA;RO;NORTE;Machadinho D'Oeste;33159;303792.15625;9161.6796875
3524;RONDONIA;RO;NORTE;Governador Jorge Teixeira;11593;123563.3515625;10658.44042969
3525;RONDONIA;RO;NORTE;Porto Velho;382829;6607641.5;17260.02929688
3526;RONDONIA;RO;NORTE;Costa Marques;14452;120065.4296875;8307.87988281
3527;RONDONIA;RO;NORTE;Novo Horizonte do Oeste;9720;113287.5234375;11655.09960938
3528;RONDONIA;RO;NORTE;Rio Crespo;3290;89956.921875;27342.52929688
3529;RONDONIA;RO;NORTE;Guajara-Mirim;40762;489898.8125;12018.51953125
3530;RONDONIA;RO;NORTE;Cacaulandia;5736;102527.7109375;17874.4296875
3531;RONDONIA;RO;NORTE;Parecis;4802;83712.1875;17432.76953125
3532;RONDONIA;RO;NORTE;Pimenteiras do Oeste;2415;68966.140625;28557.41015625
3533;RONDONIA;RO;NORTE;Castanheiras;3685;53634.8203125;14554.90039062
3534;RONDONIA;RO;NORTE;Vale do Anari;9100;114088.8984375;12537.24023438
3535;RONDONIA;RO;NORTE;Cujubim;14889;193657.34375;13006.74023438
3536;RONDONIA;RO;NORTE;Corumbiara;9680;192810.28125;19918.41992188
3537;RONDONIA;RO;NORTE;Mirante da Serra;12363;120002.546875;9706.58984375
3538;RORAIMA;RR;NORTE;Sao Joao da Baliza;6028;59372.453125;9849.45019531
3539;RORAIMA;RR;NORTE;Pacaraima;9220;93442.5703125;10134.76953125
3540;RORAIMA;RR;NORTE;Mucajai;13188;146580.046875;11114.65039062
3541;RORAIMA;RR;NORTE;Bonfim;10726;111137.0234375;10361.45996094
3542;RORAIMA;RR;NORTE;Alto Alegre;14205;141954.3125;9993.25976562
3543;RORAIMA;RR;NORTE;Caracarai;19235;170841.40625;8881.79980469
3544;RORAIMA;RR;NORTE;Normandia;7527;74608.90625;9912.16992188
3545;RORAIMA;RR;NORTE;Caroebe;7569;77312.140625;10214.30957031
3546;RORAIMA;RR;NORTE;Rorainopolis;26546;231527.21875;8721.74023438
3547;RORAIMA;RR;NORTE;Sao Luiz;5979;54417.3203125;9101.41015625
3548;RORAIMA;RR;NORTE;Canta;11942;146091.0625;12233.37988281
3549;RORAIMA;RR;NORTE;Amajari;8249;71165.2890625;8627.13964844
3550;RORAIMA;RR;NORTE;Iracema;6250;71115.2734375;11378.44042969
3551;RORAIMA;RR;NORTE;Boa Vista;266901;4090497.0;15325.90039062
3552;RORAIMA;RR;NORTE;Uiramuta;7934;53429.1328125;6734.20019531
3553;SANTA CATARINA;SC;SUL;Otacilio Costa;16587;364577.8125;21979.73046875
3554;SANTA CATARINA;SC;SUL;Jose Boiteux;5054;50867.8984375;10064.87988281
3555;SANTA CATARINA;SC;SUL;Cordilheira Alta;3531;128883.09375;36500.44921875
3556;SANTA CATARINA;SC;SUL;Meleiro;7063;158156.390625;22392.24023438
3557;SANTA CATARINA;SC;SUL;Sao Jose do Cerrito;10624;78940.25;7430.37011719
3558;SANTA CATARINA;SC;SUL;Peritiba;2977;46664.69921875;15675.08007812
3559;SANTA CATARINA;SC;SUL;Santa Cecilia;15928;201708.875;12663.79003906
3560;SANTA CATARINA;SC;SUL;Sao Joao do Sul;7174;84870.84375;11830.33984375
3561;SANTA CATARINA;SC;SUL;Rio das Antas;6237;86345.3984375;13844.05957031
3562;SANTA CATARINA;SC;SUL;Morro da Fumaca;16128;370818.0;22992.18945312
3563;SANTA CATARINA;SC;SUL;Ermo;1857;40582.9296875;21854.02929688
3564;SANTA CATARINA;SC;SUL;Rio do Sul;59962;1234667.5;20590.83007812
3565;SANTA CATARINA;SC;SUL;Tres Barras;18708;377119.4375;20158.18945312
3566;SANTA CATARINA;SC;SUL;Cunha Pora;11079;231428.96875;20888.98046875
3567;SANTA CATARINA;SC;SUL;Itapoa;11489;136989.625;11923.54980469
3568;SANTA CATARINA;SC;SUL;Ouro Verde;2179;63212.0859375;29009.6796875
3569;SANTA CATARINA;SC;SUL;Jardinopolis;1881;23165.56445312;12315.55957031
3570;SANTA CATARINA;SC;SUL;Abdon Batista;2805;35731.484375;12738.5
3571;SANTA CATARINA;SC;SUL;Bom Jardim da Serra;4383;47566.6953125;10852.54003906
3572;SANTA CATARINA;SC;SUL;Timbo;35303;857392.6875;24286.6796875
3573;SANTA CATARINA;SC;SUL;Sao Joaquim;25122;309743.09375;12329.54980469
3574;SANTA CATARINA;SC;SUL;Palma Sola;8145;118605.6171875;14561.76953125
3575;SANTA CATARINA;SC;SUL;Cunhatai;1948;23290.72070312;11956.21972656
3576;SANTA CATARINA;SC;SUL;Sideropolis;12967;227415.109375;17537.99023438
3577;SANTA CATARINA;SC;SUL;Barra Velha;19861;322263.875;16225.95996094
3578;SANTA CATARINA;SC;SUL;Brusque;102280;2431683.25;23774.76953125
3579;SANTA CATARINA;SC;SUL;Sao Jose do Cedro;14155;258714.359375;18277.24023438
3580;SANTA CATARINA;SC;SUL;Bom Jesus;2427;58548.26171875;24123.72070312
3581;SANTA CATARINA;SC;SUL;Santa Terezinha do Progresso;3062;38022.19921875;12417.44042969
3582;SANTA CATARINA;SC;SUL;Balneario Picarras;14845;237103.515625;15971.94042969
3583;SANTA CATARINA;SC;SUL;Planalto Alegre;2767;29832.25390625;10781.44042969
3584;SANTA CATARINA;SC;SUL;Petrolandia;6188;102293.9765625;16531.01953125
3585;SANTA CATARINA;SC;SUL;Witmarsum;3584;57898.19921875;16154.62988281
3586;SANTA CATARINA;SC;SUL;Major Vieira;7675;126102.9140625;16430.34960938
3587;SANTA CATARINA;SC;SUL;Aguas Frias;2641;56920.30078125;21552.56054688
3588;SANTA CATARINA;SC;SUL;Modelo;3862;48248.37109375;12493.11035156
3589;SANTA CATARINA;SC;SUL;Chapadao do Lageado;2882;47381.171875;16440.38085938
3590;SANTA CATARINA;SC;SUL;Passo de Torres;5690;51858.28125;9113.9296875
3591;SANTA CATARINA;SC;SUL;Major Gercino;2869;35983.98046875;12542.33984375
3592;SANTA CATARINA;SC;SUL;Ascurra;6945;89889.0078125;12942.98046875
3593;SANTA CATARINA;SC;SUL;Porto Uniao;33408;281775.84375;8434.37988281
3594;SANTA CATARINA;SC;SUL;Schroeder;14000;185846.4375;13274.75
3595;SANTA CATARINA;SC;SUL;Guaramirim;31910;1326661.625;41575.109375
3596;SANTA CATARINA;SC;SUL;Presidente Nereu;2324;34406.22265625;14804.74023438
3597;SANTA CATARINA;SC;SUL;Apiuna;10996;226588.625;20606.4609375
3598;SANTA CATARINA;SC;SUL;Sao Jose;201746;4193678.75;20786.91992188
3599;SANTA CATARINA;SC;SUL;Sao Cristovao do Sul;5087;62822.234375;12349.55957031
3600;SANTA CATARINA;SC;SUL;Camboriu;57793;445473.53125;7708.08984375
3601;SANTA CATARINA;SC;SUL;Icara;57103;949617.0625;16629.90039062
3602;SANTA CATARINA;SC;SUL;Monte Carlo;9144;94318.484375;10314.79003906
3603;SANTA CATARINA;SC;SUL;Benedito Novo;10335;119515.8359375;11564.1796875
3604;SANTA CATARINA;SC;SUL;Coronel Freitas;10520;165294.203125;15712.37988281
3605;SANTA CATARINA;SC;SUL;Tigrinhos;1768;21709.40429688;12279.0703125
3606;SANTA CATARINA;SC;SUL;Faxinal dos Guedes;10585;209834.78125;19823.7890625
3607;SANTA CATARINA;SC;SUL;Capinzal;18996;579022.8125;30481.30078125
3608;SANTA CATARINA;SC;SUL;Garopaba;16710;197513.6875;11820.08984375
